id,sess,block,auc,std_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,ready_RT_mean,ready_RT_se,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0079,2,2,6.15483617130378,1.715593091465837,5.454624999999999,7.069683035714286,6.819757575757575,5.683151041666667,1.3859805588012406,7.069683035714286,1.8927068403888463,1.6557339059862928,0.18717441860465767,0.03926948260276283,0.845,0.783222222222222,0.02087828894439249,HP
s0081,2,1,5.962246558197746,1.4864143466905868,5.67796923076923,5.652306818181819,5.987375000000001,6.570272727272728,1.4138300623508826,5.652306818181819,1.601044732159286,1.302142489124547,0.5842783505154654,0.03129735520834221,0.9690000000000001,1.1526271186440675,0.06982176141656099,LP
s0081,2,2,7.99281861622698,2.1923092285878645,7.303163194444444,10.827272727272728,7.981184615384614,7.039642857142856,2.154762268829935,10.827272727272728,2.3749339028360845,1.164447803353458,0.8576567164179125,0.17582482137400318,0.9840000000000001,1.4315641025641026,0.24810866369494008,HP
s0082,2,1,2.246245749378268,0.584140159841992,2.6619197324414716,2.226565772669221,2.0676285072951743,2.0903200000000006,0.8226498746730557,2.226565772669221,0.3240769470432022,0.46325748520666143,0.3116312500000009,0.010524178344839133,0.502,0.6246842105263161,0.01972543386306943,LP
s0082,2,2,2.709101683855361,1.2090951378708779,2.8022315270935962,3.2719200000000006,2.382467281105991,2.516257142857143,0.9470665836586621,3.2719200000000006,0.6151553159604156,0.851041961122856,0.43139393939393816,0.024568792117125732,0.501,0.578625,0.028988935793462647,HP
s0083,2,1,3.4350791204730218,1.1333801814738464,4.823607843137254,3.2636125,2.7696140350877196,2.96295,1.1391809420640844,3.2636125,0.5564659966404518,0.5507647024819219,0.3461076923076964,0.014492794562105317,0.835,0.8187187499999996,0.021175068586974776,LP
s0083,2,2,6.670817719964696,3.5449892586511815,6.2356518435125246,7.26026,5.159614583333334,8.182,3.695391107796407,7.26026,2.0888628254476944,3.6844892870880583,0.3330833333333332,0.012710452966238243,0.838,0.8112682926829269,0.028045366163139348,HP
s0084,2,1,4.135588239964011,0.8717490835817099,4.462673202614379,4.291066666666667,3.9757884615384618,3.7995509803921568,0.9790197099904955,4.291066666666667,0.5716186308174648,0.863726965499174,0.4329917355371876,0.01268296729600097,0.685,0.6980322580645161,0.008585736051696095,LP
s0084,2,2,4.633945070020196,0.7698432418675724,4.63178835978836,4.647470588235293,4.259705882352941,4.952153899240855,0.7290609003905381,4.647470588235293,0.4389562171260742,1.0902620191086556,0.4741249999999981,0.01337562668897871,0.693,0.6844399999999999,0.007595594512610581,HP
s0085,2,1,5.604752702942218,1.9603518619098916,6.0421916666666675,5.585999999999999,4.468030769230769,6.6240000000000006,1.9141110351624209,5.585999999999999,1.429328937903542,2.9583067980030595,0.4019807692307692,0.029938824400821254,0.7490000000000001,0.8675624999999998,0.0415842687059493,LP
s0085,2,2,5.86216675874404,2.610496103020561,4.796719772256729,7.362715416270973,5.791660588235295,6.49792352092352,1.9809433325025438,7.362715416270973,3.3127832821963548,1.9984867149908974,0.4717647058823568,0.03538645430068947,0.7845,0.8675833333333337,0.04845962706467017,HP
s0088,2,1,5.012988638236953,2.162193515109193,6.181988095238096,6.3220925925925915,5.37024609375,3.0019000000000005,2.191609576446627,6.3220925925925915,1.8097528032770436,0.7261543293267624,0.1323361344537826,0.008648502360589736,0.7765,0.7576093749999998,0.014789631892556826,LP
s0088,2,2,8.14223714461418,2.499397744593797,6.2129755555555555,8.906727272727274,9.16311111111111,9.497,2.723659133808827,8.906727272727274,2.605205832961911,1.1421211260924415,0.12407792207791855,0.01600479315785016,0.685,0.7292083333333332,0.016674059775188946,HP
s0091,2,1,4.118525051367157,1.3226143963721493,5.286917647058823,3.7039285714285715,3.1836079545454545,4.024101587301588,1.4026624868590174,3.7039285714285715,0.7711766981110442,1.1758580423298413,0.4833697478991597,0.025088136048257305,0.6915,0.8158437499999996,0.0838837150218922,LP
s0091,2,2,4.501195021008404,0.8965659092999838,4.66089947089947,4.442525510204081,4.367023529411764,4.499157894736842,1.2417274643471514,4.442525510204081,0.6590117909588854,0.7658955723209471,0.5239479166666675,0.0173726352919195,0.696,0.7924642857142857,0.04672942311925441,HP
s0092,2,1,3.3632616977225664,1.405787197649551,2.770259259259259,2.980975708502024,4.321184615384615,3.967404761904762,1.795627953558156,2.980975708502024,1.127422900550805,1.2418901072755,0.39656488549618096,0.02142234754751013,0.7450000000000001,0.751448275862069,0.015977823000403384,LP
s0092,2,2,3.7051565280597307,3.0496543041517223,3.5489615384615383,2.078409615384615,3.8169977373558126,7.713980676328502,2.3095741445751297,2.078409615384615,1.8356121829024032,4.809691804644581,0.2758235294117624,0.014418956713233642,0.7395,0.7576538461538461,0.03544134008060572,HP
s0093,2,1,8.810082713368145,1.997647246630284,8.841249999999999,10.821399999999999,8.223166666666666,7.481066666666667,1.2583667241706606,10.821399999999999,1.517587714836352,2.0763043573726003,0.3695402298850525,0.02606380477915737,0.711,0.8703684210526316,0.07046157730288495,LP
s0093,2,2,10.025465797820694,1.807497391895086,9.314939393939394,11.027000000000001,10.685125000000001,9.738388888888888,1.640381261535133,11.027000000000001,2.771913415742815,0.8866690563181384,0.36296923076922294,0.02573215674521154,0.8875,1.1749166666666666,0.14253578020990484,HP
s0096,2,1,5.590745454545455,0.655256014316176,5.441454545454546,5.8148,5.754909090909091,5.354907692307693,0.5202751655940191,5.8148,0.3733712397127396,0.821153405007988,0.2145765765765769,0.010621560870234898,0.7,0.728,0.013319974204283136,LP
s0096,2,2,6.724408101340402,1.8265743795389189,5.012500000000001,6.680153846153846,8.15135294117647,8.57057142857143,1.9656202770447326,6.680153846153846,1.5572217805283401,1.254020290009337,0.1888554216867533,0.010997566768320683,0.708,0.7585476190476191,0.032101793918214605,HP
s0097,2,1,6.420417948717947,1.9976914207400396,7.444,7.483341991341991,5.7284523809523815,5.219769230769231,1.974150634392606,7.483341991341991,1.652356141744569,0.8642522916768224,0.362326923076921,0.009580286348611104,0.6890000000000001,0.7079076923076923,0.01312297273070592,LP
s0097,2,2,8.374164158686732,1.2181587877403557,7.803569230769231,8.332444444444445,8.821533333333335,9.3185,1.1249268416449372,8.332444444444445,1.1705742294560677,0.5235296075677097,0.4940140845070418,0.018647658533953775,0.6935,0.7032045454545455,0.007145158126619396,HP
s0098,2,1,1.8207430885382092,0.5134500966089696,2.2418666666666667,2.0073461538461537,1.5518984126984128,1.5127111111111113,0.7260980221552581,2.0073461538461537,0.235948483857213,0.22267649235362405,0.5075838509316712,0.09008747749838465,0.8069999999999999,0.771096153846154,0.03134247571171094,LP
s0098,2,2,0.8885297029702971,0.9311420442357206,1.4382978723404256,1.138169811320755,0.5090222222222223,0.502701754385965,0.1857561791181641,1.138169811320755,0.0533668598326252,0.013685649946786964,0.6171831683168321,0.0885282218265338,0.831,0.831,0.0,HP
s0100,2,1,5.914227047560381,1.483079256674165,6.214666666666668,5.842169642857145,6.187090909090909,5.2983323863636365,1.9982398946159288,5.842169642857145,0.922956756058332,1.2052051458140134,0.1488981481481458,0.01640864022108884,0.888,0.9566615384615386,0.06561749397609781,LP
s0100,2,2,6.404053801733649,1.7315108926011005,6.735746031746032,7.599986625514402,6.3914686666666665,5.379285294117647,0.9000166571342852,7.599986625514402,2.51219800274943,1.3522242084002698,0.17622619047618956,0.026455816882796607,0.762,0.9359473684210523,0.1129177558876066,HP
s0101,2,1,6.879719230769231,1.8803902198376137,6.589499999999999,9.641000000000002,6.571660714285715,5.512153846153845,0.7162154587366383,9.641000000000002,1.8721811694688568,0.9678372674842404,0.2519320388349502,0.013227130179468732,0.68,0.7656323529411766,0.029781535177830252,LP
s0101,2,2,6.476964072220463,1.4467276353628864,6.0885252100840335,6.8045526315789475,6.584272727272727,6.431572916666667,1.39579444465057,6.8045526315789475,1.23220549429277,1.1434731107900291,0.3093780487804855,0.0249617770874002,0.6829999999999999,0.8622777777777779,0.08280271446830482,HP
s0103,2,1,7.595329285714286,2.154775044031382,7.794522727272726,9.656714285714285,6.39696103896104,6.397555555555555,1.2122494396900854,9.656714285714285,2.500421514810811,1.239073678296377,0.18914285714285722,0.013957676849094401,0.763,0.7743636363636366,0.018296540043883355,LP
