id,sess,key,block,auc,auc_rh,std_wtw,std_wtw_rh,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,std_wtw1,std_wtw2
s1194,1,"('s1194', 1)",1,8.64312182194617,8.565876867234401,2.29242428672722,2.2107801702036416,6.925,0.659,0.738783333333333,0.036202356366422904,LP,9.761986842105262,7.628002717391305,2.129540934551889,2.0335977936665994
s1194,1,"('s1194', 1)",2,10.63908499965643,10.950582990397804,1.7067806057007995,1.4549119887977224,4.998,0.6575,0.6886607142857138,0.02367371309760309,HP,10.178059420289856,11.03610763888889,1.743257602158591,1.5278966282014714
s1195,1,"('s1195', 1)",1,5.905673864662159,5.482422038307927,2.8228669058143434,2.2772136934911775,11.102,0.4925,0.4705555555555554,0.013691625370320619,LP,6.969993031358885,5.162509293705229,2.688390476592481,3.136871485006264
s1195,1,"('s1195', 1)",2,10.438695220608421,10.793888281724348,3.202977477583307,3.1183466615021587,4.048,0.499,0.5238965517241378,0.017935803239468535,HP,9.73589097368862,11.328222222222221,3.490496415803993,2.6343719060729023
s1196,1,"('s1196', 1)",1,2.690622167592074,3.2629087680782902,2.1249282705082817,2.587348355601771,7.798,0.823,1.0748412698412695,0.11154296847064243,LP,1.9083912166817922,4.289496059607844,1.8476855164482155,2.772989662257759
s1196,1,"('s1196', 1)",2,6.254823755740227,6.0172939351225025,3.5236258830924667,3.415551135722268,2.922,0.887,1.5590512820512823,0.39972884456401997,HP,7.205159782608695,5.288519219875778,3.362177102312071,3.2426144945700552
s1197,1,"('s1197', 1)",1,10.672806666666668,10.375459999999999,1.621736553601999,1.64836615271001,12.0,0.928,1.0617457627118647,0.08294379677396532,LP,11.202727272727271,10.127103703703703,1.2913035056878197,1.7339056929973167
s1197,1,"('s1197', 1)",2,10.075739137534269,10.26617941935089,2.4213936533359846,2.503360758393767,9.0,0.734,0.971472727272727,0.09776574415549645,HP,10.368018115942027,9.723061591937473,2.0505933066047253,2.751943264271404
s1198,1,"('s1198', 1)",1,4.847911589008364,4.509705188679245,1.9686238425058913,1.6029247170293568,12.0,0.4115,0.44025000000000003,0.0117237591658665,LP,5.426147849462367,4.320580645161291,2.3964601240141676,1.342891323103417
s1198,1,"('s1198', 1)",2,8.052333075832212,8.7285889292196,2.5705876119432123,2.2409401756061533,5.849,0.4025,0.4343999999999999,0.01487298221608565,HP,7.43521791831357,9.061002267573695,2.8464517407107754,2.094165406325402
s1199,1,"('s1199', 1)",1,12.0,12.0,0.0,0.0,12.0,0.464,0.4746031746031745,0.010467565946860418,LP,12.0,12.0,0.0,0.0
s1199,1,"('s1199', 1)",2,12.0,12.0,0.0,0.0,12.0,0.46399999999999997,0.5205909090909092,0.018913739925685208,HP,12.0,12.0,0.0,0.0
s1200,1,"('s1200', 1)",1,3.219589899512442,2.8206345618667057,1.837933822071763,0.9476942615497473,1.67,0.38,0.371077922077922,0.017155610822894556,LP,3.8513305417814507,2.5120755189118085,2.142980736455908,0.8767750590990121
s1200,1,"('s1200', 1)",2,7.28191636397892,9.20920865457294,3.6015702918517847,1.956528592294215,1.571,0.423,0.44651020408163267,0.019448671699149295,HP,6.711664946764946,7.944273706896552,4.555500821817918,1.28611679149976
s1201,1,"('s1201', 1)",1,6.102917170128963,5.69581998286571,1.6372759686907112,1.3504800460815707,7.811,0.475,0.7929999999999999,0.07709097945694808,LP,6.689304347826087,5.342321447649573,1.3600533456539765,1.5963813390733925
s1201,1,"('s1201', 1)",2,7.6944898395380745,8.041751169786094,2.0084308838957554,2.167787832957495,6.501,1.395,1.5064444444444445,0.17603475121440254,HP,7.562908764367816,7.890954641148325,1.9718419044097841,2.0600858456702946
s1203,1,"('s1203', 1)",1,6.461264880952381,6.066916666666666,1.7303759994524135,1.4882133466938732,9.438,0.379,0.3889565217391304,0.011443191096322929,LP,7.590408333333333,5.450318181818183,1.6608681038131503,1.0545414077116708
s1203,1,"('s1203', 1)",2,9.655725853615312,9.71905291607397,1.7553606864999745,1.0523025542890165,4.928,0.381,0.379909090909091,0.008872104029052471,HP,9.744317647058825,9.620047619047618,2.0900838208827968,1.2802384627646333
s1204,1,"('s1204', 1)",1,6.166159979134063,5.543471715636611,3.1235631139438516,2.468344664829207,12.0,0.346,0.3653194444444443,0.011557238565821781,LP,8.212617092611337,4.188068223443224,2.845285140624103,1.7132525293487597
s1204,1,"('s1204', 1)",2,9.987493668364262,11.639909090909091,3.2750378561505413,1.15528205564666,0.62,0.354,0.3688387096774193,0.010533164352362241,HP,8.59320166023166,11.659210526315789,3.588815464058683,1.4458472867945977
s1205,1,"('s1205', 1)",1,4.594093548387097,4.742056366047745,0.8412888044774054,0.764554297187628,5.869,0.65,0.6285217391304347,0.01735195559068516,LP,4.221191919191919,5.0155139573070615,0.8277595131750963,0.6331894687497349
s1205,1,"('s1205', 1)",2,5.431516618075801,5.466369328493648,0.8867074449177291,0.97354397106472,4.77,0.64,0.6403823529411764,0.03315688342073583,HP,5.444870967741935,5.4349299719887965,0.49582296765107403,1.190331552627297
s1206,1,"('s1206', 1)",1,5.074862132024978,4.79114567669173,2.114577032874285,1.867958744471633,10.218,0.601,0.6086756756756757,0.01538772228491415,LP,6.027394283121598,4.098340740740741,2.416430992647389,1.0918790169242432
s1206,1,"('s1206', 1)",2,5.802684873650688,5.775104586342149,1.7464110985624097,1.7854867491508586,5.191,0.5255000000000001,0.5144166666666667,0.02875348543016509,HP,6.084320377486923,5.672496392496393,2.2826710561083936,1.5141751178463552
s1207,1,"('s1207', 1)",1,2.4111118136617837,2.636141762148031,3.6029965112576887,3.742418539658386,9.073,0.415,0.4065499999999999,0.0229381102704163,LP,0.9199402905044429,7.009946127946129,1.9009806799081481,3.7172823348104407
s1207,1,"('s1207', 1)",2,5.6530975454034,5.443348227121008,1.741637661658988,1.7457352382119093,3.543,0.422,0.4181860465116279,0.01609434245883349,HP,5.538160836325272,5.911982424982425,1.9749580299881315,1.8598394263222862
s1208,1,"('s1208', 1)",1,10.648139784946236,10.504796380090498,1.6299483242115231,1.7230722638392841,12.0,0.5015000000000001,0.5591451612903228,0.026507600531521264,LP,10.96749019607843,10.447744047619047,1.7334171100329154,1.422111219769094
s1208,1,"('s1208', 1)",2,9.30255023986677,9.013896707878091,2.573047435400027,2.645729207315257,9.212,0.451,0.47774999999999995,0.01447853121432766,HP,9.54320606060606,9.096353400809718,2.1152897545778107,2.932470244011624
s1209,1,"('s1209', 1)",1,4.014625014986174,3.725260441419543,1.117091670009995,0.7999950819471576,8.096,0.603,0.6542835820895522,0.02962792062462639,LP,4.501857142857143,3.514769841269841,1.2949123450825253,0.5421779755098589
s1209,1,"('s1209', 1)",2,4.278761607320394,4.109763484167935,1.0622258825578221,1.04023653466626,6.931,0.6535,0.7675714285714286,0.10078547925166768,HP,4.5829983277591975,3.9506249240121574,1.0176864875323575,0.9085197344858407
s1210,1,"('s1210', 1)",1,6.3364980555555555,5.830335177865614,2.0561700337025193,1.5766201651212208,7.676,0.39,0.39568918918918905,0.009899013934329572,LP,7.127918303571429,5.482805658284023,2.026601471241055,1.6180866007570005
s1210,1,"('s1210', 1)",2,4.195165604069367,4.184827992021278,1.487986084726759,1.8084446898013673,1.868,0.399,0.40945161290322585,0.0182946082883424,HP,4.163522491349481,4.439061689268867,1.2589238819773576,2.2597336411349622
s1211,1,"('s1211', 1)",1,6.269967567567567,6.057787901234568,1.7611131843490881,1.8411017996684786,9.391,0.5055000000000001,0.556445945945946,0.02520649664865625,LP,6.973748768472906,5.2539375,1.9697964939361408,0.5480366626364974
s1211,1,"('s1211', 1)",2,5.562234931272946,5.768249841068023,0.5787820506839871,0.4272709992618384,5.473,0.579,0.6865714285714286,0.11349705946538277,HP,5.303595238095239,5.86392575,0.5681827328543452,0.42197869701791524
s1212,1,"('s1212', 1)",1,5.3469515738498785,5.11806,1.3146207243865538,1.2639415896766297,5.603,0.465,0.47588405797101446,0.015982656219300905,LP,6.4685765306122445,4.333870967741936,1.077551537315797,0.27897586228520393
s1212,1,"('s1212', 1)",2,7.9217021943573664,8.149691071428572,0.8784508433279382,0.36860146779840386,7.5,0.479,0.47629787234042553,0.01391183240755234,HP,7.805847931034483,8.060437499999999,1.1420426614921755,0.4315164711152403
s1213,1,"('s1213', 1)",1,4.944142214124235,4.240781156934803,2.6397873560877327,1.9971096303674625,10.266,0.46799999999999997,0.7724848484848484,0.07759686100982838,LP,6.377353634085214,3.5142802331673515,2.655310657479627,1.5355382039140233
s1213,1,"('s1213', 1)",2,6.92880759886725,7.094948829984618,2.969124429821342,3.1797732664756477,4.053,0.831,1.2886046511627909,0.15128280437817276,HP,8.214872326530612,5.73635508720754,2.9964804994283853,2.368938939629543
s1214,1,"('s1214', 1)",1,2.922848681024596,2.718239081470511,1.088476630304709,0.3785920516023288,10.397,0.4105,0.4438243243243244,0.018471854472041246,LP,3.0291815210932858,2.813128022759602,1.4562130449528106,0.4014005090016316
s1214,1,"('s1214', 1)",2,6.572324719236807,6.557440199335548,1.618481869743768,0.8179209141715127,3.402,0.40800000000000003,0.42995652173913057,0.021374904382362534,HP,6.885858173076923,5.990521739130435,2.063170881350926,0.2457028727982708
s1215,1,"('s1215', 1)",1,12.0,12.0,0.0,0.0,12.0,0.421,0.4408709677419355,0.00891567864131828,LP,12.0,12.0,0.0,0.0
s1215,1,"('s1215', 1)",2,9.127577913939394,9.815006060606061,3.1924963668770805,3.1905357888864523,7.097,0.41,0.40827777777777785,0.012354819918444481,HP,7.479968998015871,11.8328,3.149525698305523,0.18638175876410212
s1216,1,"('s1216', 1)",1,1.6930363912555308,1.4575024720747118,0.768177192960873,0.2748851519653907,5.575,0.411,0.40035294117647047,0.019291962809031005,LP,1.9572385093167703,1.4653492822966507,1.031515072287139,0.26228930940781486
s1216,1,"('s1216', 1)",2,7.242769340659341,9.475149450549448,5.065295620373796,4.445432692036039,1.775,0.478,0.5521886792452831,0.0399944732440662,HP,4.724666781056965,12.0,4.572912114065446,0.0
s1217,1,"('s1217', 1)",1,2.154505996248318,1.9999988039582364,0.6966179020212655,0.400864766916628,3.926,0.432,0.42476811594202907,0.014410595312770606,LP,2.1733295847750873,2.1225353391356543,0.8848023616766333,0.4086694142613391
s1217,1,"('s1217', 1)",2,7.826941506385696,9.906296882855706,4.781592275493924,4.062623510631858,1.747,0.435,0.4378888888888889,0.007891525670741995,HP,5.329469258720933,12.0,4.467977529156602,0.0
s1218,1,"('s1218', 1)",1,2.8872604151955943,2.831181943351692,0.5876062155133046,0.4713871036374335,5.713,0.4325,0.45720833333333327,0.010460591417359057,LP,2.9081711711711717,2.8646515700483093,0.6652195256720151,0.4973368581318623
s1218,1,"('s1218', 1)",2,8.140547491582668,8.854883117985409,2.836956669086708,2.2813012107563626,2.776,0.397,0.41414814814814815,0.012044282930429506,HP,8.261115186240787,7.955561579709729,3.3389627720897725,2.0617933941260373
s1219,1,"('s1219', 1)",1,7.5060185749906605,7.166410943517329,1.9729519973590766,1.7940333643898354,12.0,0.482,0.6523030303030307,0.06414941083026444,LP,7.940017285954785,7.079266666666666,2.24735328400225,1.543988819763782
s1219,1,"('s1219', 1)",2,8.000654004611068,8.899282921810698,2.402380050825324,1.9497339413997128,4.775,0.497,0.7140425531914895,0.1466852672873288,HP,7.566900648148147,8.520933333333335,2.62034017915252,2.0859759655587813
s1220,1,"('s1220', 1)",1,4.415595026924294,4.124656279331538,2.093747104659841,1.5186702455879364,12.0,0.396,0.47969014084507033,0.030154173646045355,LP,5.202017857142858,3.710207055458445,2.7097962478825353,0.8667044489401264
s1220,1,"('s1220', 1)",2,8.69396297473383,8.736957489878545,2.3271962913669966,2.4543891332516234,6.982,0.401,0.40488679245283027,0.01559690844797349,HP,9.764544481595793,7.639707292707292,2.048893588851392,2.271083499340301
s1221,1,"('s1221', 1)",1,6.123348499061913,6.144416133162613,2.9056614677604093,2.6911084072891605,12.0,0.424,0.5235076923076923,0.03774576506251737,LP,5.6372857142857145,6.678827635327635,2.9238906944972047,2.769602612259488
s1221,1,"('s1221', 1)",2,10.94097618286445,11.803684210526313,2.3202450365371394,1.4690928476491392,5.394,0.518,0.6049999999999999,0.032834391812182145,HP,10.295727941176471,11.660909090909092,2.415790683091854,1.9181878500551426
s1222,1,"('s1222', 1)",1,3.721974478330658,3.4824155844155835,1.075376694681549,0.7014871327540257,8.894,0.4275,0.4507941176470589,0.015386198468022382,LP,3.878880784313725,3.585361111111111,1.4730822778415633,0.4358709131521612
s1222,1,"('s1222', 1)",2,10.305392715776026,11.391553672316384,3.1748517025704395,2.2268884029029588,1.31,0.418,0.4526721311475408,0.018503915945022115,HP,9.014111389141526,11.660499999999999,3.450258817946041,1.9502790184996608
s1223,1,"('s1223', 1)",1,6.19576103896104,5.557615087040619,2.9157196745948846,2.6295581688287495,11.495,0.4765,0.7165428571428569,0.12302067801251498,LP,7.806739541160595,4.638793103448276,2.8337723277595006,2.060177434261936
s1223,1,"('s1223', 1)",2,6.172075569879311,6.13179460660867,2.03468353310522,2.181953259851287,5.823,0.4925,0.8299722222222224,0.11790856526358527,HP,6.2301887648809515,6.137804463265445,1.571883071066045,2.503824272275181
s1224,1,"('s1224', 1)",1,3.6995621481786887,3.2428221372338526,2.7799342644562888,2.4491674726427637,12.0,0.511,0.8041746031746034,0.1460939145440666,LP,5.749994661864745,2.3048394340893785,3.3387232625896357,0.7874564828437456
s1224,1,"('s1224', 1)",2,4.922924760022587,5.124947372395049,3.153484396495693,3.40950694540011,3.44,0.412,0.3880857142857143,0.017267138610718026,HP,3.512881962481962,6.798726440436381,1.4917205457606144,3.66091852419809
s1225,1,"('s1225', 1)",1,11.49678025851939,11.404043010752687,2.2417463547525225,2.4278953238745373,12.0,0.67,0.8516949152542376,0.06906396476523434,LP,12.0,11.05562947368421,0.0,3.000351372681599
s1225,1,"('s1225', 1)",2,12.0,12.0,0.0,0.0,12.0,0.7255,1.007015625,0.0700607942344606,HP,12.0,12.0,0.0,0.0
s1226,1,"('s1226', 1)",1,9.925756624417197,9.79216478207237,2.4239290750886235,2.283660560375966,12.0,0.373,0.3937258064516128,0.015493749694024412,LP,9.93465845832635,10.022846153846153,3.100598638097103,1.4906937902639028
s1226,1,"('s1226', 1)",2,10.84653043478261,11.082701530612248,1.4244011241971475,1.1038763391524045,7.5,0.409,0.45567241379310347,0.02792851614797545,HP,10.988253588516747,10.84796875,1.5907668211380115,1.2567712969245588
s1227,1,"('s1227', 1)",1,7.655947530864196,7.42206,1.4489046332094735,1.2380765847609485,12.0,0.4935,0.5063285714285716,0.009829790651715823,LP,8.482005555555556,6.623375000000001,1.4565984594909327,0.39014194131751584
s1227,1,"('s1227', 1)",2,8.339186535947713,8.605542378917379,1.1667792692334045,1.1702616598137563,8.104,0.499,0.547313725490196,0.027106401623851223,HP,8.1625125,8.53009642857143,0.8830335024847114,1.4157487171059862
s1228,1,"('s1228', 1)",1,10.0293889943074,10.406173076923077,2.198429524524297,2.085940174681928,12.0,0.501,1.06693220338983,0.2948766757003843,LP,8.894833333333333,11.18683216783217,2.021598851569388,1.566676371479204
s1228,1,"('s1228', 1)",2,11.257200651200652,11.756181818181819,1.5372791738904799,0.7710207895065088,8.392,0.786,1.377067796610169,0.14152615216377396,HP,10.856608695652172,11.66475,1.8139309641033974,0.8869881270344041
s1229,1,"('s1229', 1)",1,3.5678873303167413,3.460121068586586,1.0617956865921632,0.8432558451459937,6.513,0.399,0.40004347826086956,0.009036471523445338,LP,3.413838541666666,3.745695238095238,1.2795946175994724,0.7170609917226987
s1229,1,"('s1229', 1)",2,4.995511494252873,5.194495737327189,1.5052410897053827,1.5720684362280783,2.592,0.4,0.3774166666666667,0.018690724204703687,HP,4.3112324437467295,5.907415720674235,0.9298151562229593,1.7062841583997395
s1230,1,"('s1230', 1)",1,6.287394224433158,6.01135524080496,2.022935891473192,1.992352253979464,9.54,0.608,1.0666000000000002,0.13595624740003892,LP,6.378348383212934,6.165742028985507,2.0168057610455064,2.057461742853565
s1230,1,"('s1230', 1)",2,9.135881106182342,9.284220660749504,2.423489063112784,2.509524195252365,4.914,0.553,0.6780000000000002,0.07506146568381197,HP,9.339794529914528,9.002798464646466,2.2558421621084546,2.664284449208191
s1231,1,"('s1231', 1)",1,3.3283974655647386,3.1309727090301,0.9477998897456367,0.8320686394725288,4.207,0.3875,0.3938472222222221,0.009515676225504687,LP,3.700174593406594,3.000320895522389,0.9938532862410262,0.7585261199444644
s1231,1,"('s1231', 1)",2,4.9659396686159845,5.1905225,2.3210484611161584,2.5483543303406564,3.071,0.4,0.4072432432432433,0.01872321189994167,HP,4.618216831779332,5.078493787743788,1.2972611693289657,2.6171089497264277
s1232,1,"('s1232', 1)",1,1.8377358113761262,1.702397051737092,0.7958517109425233,0.354468405372216,2.84,0.384,0.36280263157894743,0.01223476241151497,LP,2.045174597585513,1.6297892180670228,1.0566442183822804,0.24949444221813294
s1232,1,"('s1232', 1)",2,7.39648281825986,9.029742435799644,4.902607137327748,4.6577488865417305,3.439,0.3805,0.46422222222222226,0.03948039282310714,HP,5.040577728582473,12.0,4.447113428079874,0.0
s1233,1,"('s1233', 1)",1,5.58800181069959,5.819297356630824,2.684182670612198,2.7207545852165502,8.639,0.3915,0.38651428571428575,0.012119081645970165,LP,5.633773306426086,5.545487139917695,2.868285382376166,2.495699771738913
s1233,1,"('s1233', 1)",2,11.032441737637816,11.589194477791116,2.376382724637069,1.8272087006272102,6.143,0.425,0.44372580645161286,0.010693905247654187,HP,10.406920936413865,11.616736842105263,2.7833930373989584,1.6260478675580325
s1234,1,"('s1234', 1)",1,6.832319862227324,6.589636363636366,1.696469032109766,1.4731131189374167,12.0,0.458,0.4915588235294119,0.019093858302950212,LP,7.336774999999999,6.262166917293234,1.4622371471054205,1.6165537661660168
s1234,1,"('s1234', 1)",2,7.55040171858217,7.701038984004502,1.1256120625303867,1.1795798901783374,7.5,0.466,0.47665909090909103,0.019669136770675298,HP,7.022555194805195,8.300770833333333,0.5884264650283343,1.273346693422222
s1235,1,"('s1235', 1)",1,2.57011652369281,2.6339995587877327,0.9504094412614099,0.9556731025227798,4.611,0.379,0.3860281690140846,0.011492335868134255,LP,1.9608335487205997,3.3672564102564095,0.7406956319313897,0.43819113719394054
s1235,1,"('s1235', 1)",2,6.038510328375133,6.953987474940386,2.8412507982002753,2.4434842056582355,2.734,0.413,0.419236842105263,0.008832422189412761,HP,5.071918388323567,7.474521590909092,3.2110728227854417,1.2550042198965212
s1236,1,"('s1236', 1)",1,2.3394116796324207,2.048267056762897,1.3669088138500773,0.9632440553885027,9.121,0.367,0.40767605633802817,0.024231114403514706,LP,3.1789632993197268,1.6198979101255884,1.540160863989122,0.5558001206176315
s1236,1,"('s1236', 1)",2,3.033523704298916,2.9891588803877416,0.8970179496696311,0.91881403517524,1.758,0.43,0.5546296296296296,0.09129363151618682,HP,3.6189143518518523,2.520164761904762,0.7009401091718723,0.71418010109432
s1237,1,"('s1237', 1)",1,4.864422222222222,4.678972972972973,0.837299269182077,0.22186427388450036,9.985,0.441,0.4605641025641026,0.016643026525668906,LP,5.086880000000001,4.5863499999999995,1.0631410939287413,0.15933589520255634
s1237,1,"('s1237', 1)",2,4.924773311777142,4.79263295148068,0.9398416666088399,0.6975848641912664,5.871,0.55,0.5635151515151514,0.025213728139791093,HP,4.879662642045455,4.965886904761905,1.2584033611984653,0.35727080718942694
s1238,1,"('s1238', 1)",1,4.453706676136363,4.1653199999999995,1.2245023327731117,0.8895066249229505,7.373,0.6234999999999999,0.6223787878787881,0.018089192918338718,LP,4.8410192307692315,4.090760416666667,1.4929584882732343,0.7713230752089725
s1238,1,"('s1238', 1)",2,5.3311365405260345,4.92123910796042,1.5853093944347063,0.6850710598865705,5.719,0.604,0.5876388888888887,0.04098654462999348,HP,5.8272021978021975,4.826013513513514,2.0497953218099245,0.5567889136934925
s1239,1,"('s1239', 1)",1,9.452474018259936,8.998853531884784,3.916167263955133,4.068893724999655,12.0,0.4095,0.4436406250000001,0.020014123030925472,LP,12.0,7.48192164466145,0.0,4.297448975393074
s1239,1,"('s1239', 1)",2,11.481384615384616,11.398035714285715,2.358535273572641,2.53111025162227,12.0,0.54,0.6102903225806452,0.036512099309572416,HP,11.350558823529411,11.624870967741936,2.5979818772992025,2.0546663294282497
s1241,1,"('s1241', 1)",1,1.7595851476678932,1.7806833223473904,0.8587970040440216,0.8711630215640637,2.983,0.402,0.38257971014492753,0.012959980827314562,LP,1.8786576995600248,1.6062289287585128,1.0246521161979323,0.5549056332763184
s1241,1,"('s1241', 1)",2,6.78041687496694,6.971179691063954,3.7604482988404504,3.8345540825145052,2.84,0.418,0.4304897959183675,0.00921451160023164,HP,7.084555344827585,6.300657379030305,3.7849518974357483,3.5540433911483387
s1242,1,"('s1242', 1)",1,9.104007936507934,9.414181488203269,1.8363715279936959,1.764880119552182,5.961,0.413,0.4518032786885247,0.017867481067424588,LP,9.062538011695906,9.194156862745096,2.1931372686096204,1.4000363492837065
s1242,1,"('s1242', 1)",2,8.067335533228263,7.633007073386385,1.209449896202627,0.9199845248878262,9.592,0.457,0.47118367346938783,0.01975695035773632,HP,8.251607638888888,7.9337375,1.4800725618745418,0.8244861087936838
s1243,1,"('s1243', 1)",1,5.880044856013551,5.676396101949026,1.6857509562351405,1.5248582741181962,6.47,0.416,0.5848571428571427,0.08237732074886227,LP,6.9784098124098115,4.739045918367347,1.5803097100330479,0.8081283888030805
s1243,1,"('s1243', 1)",2,6.649373015470829,7.121847678348976,2.7130558735427153,2.8164494440351673,5.34,0.49,0.7888222222222221,0.147787693197475,HP,5.796308590102707,7.715106520941355,2.6658711573432416,2.0708177942578416
s1244,1,"('s1244', 1)",1,11.066399999999998,10.832999999999998,1.4010895189101946,1.4769688554603986,12.0,0.4425,0.48451515151515157,0.020182230435595642,LP,11.578545454545454,10.440444444444445,0.9828305470921835,1.5714082934397917
s1244,1,"('s1244', 1)",2,11.826559999999999,12.0,0.8496790019766292,0.0,12.0,0.456,0.4898939393939394,0.028412885635755853,HP,11.666461538461538,12.0,1.155411123325946,0.0
s1245,1,"('s1245', 1)",1,4.142686105476674,4.073736644798501,0.5855724016946278,0.5877522913172094,5.588,0.348,0.35630434782608683,0.0061267266802307796,LP,4.281102454212453,4.001155844155844,0.6948317059377725,0.4025816600748429
s1245,1,"('s1245', 1)",2,4.339283404767276,4.4607186147186155,0.6013674948715381,0.45439039825439387,2.991,0.3595,0.38010714285714287,0.01244542569086418,HP,4.237858691553544,4.4473573717948724,0.7269448855497546,0.40216432352799963
s1246,1,"('s1246', 1)",1,4.9052322359843545,5.274083295540438,1.2791461307807275,1.0373885673903849,5.583,0.46699999999999997,0.4966029411764706,0.013550609029231782,LP,4.0766091619318185,5.947272727272728,1.0893905581680605,0.4754928717387676
s1246,1,"('s1246', 1)",2,7.1779228594978655,7.237187241200828,1.655542623407766,1.5927916602375087,5.38,0.483,0.5691702127659574,0.04818558809529646,HP,7.374379973474801,6.9466151875384305,1.643351914021106,1.6033437832080801
s1247,1,"('s1247', 1)",1,10.08153480475382,9.990354666666668,1.8493958810513633,1.7674307694725193,12.0,0.506,0.7048484848484848,0.055267220628906134,LP,10.564004629629629,9.411593406593404,1.4724008156801611,2.0936172649900024
s1247,1,"('s1247', 1)",2,10.586263725434456,10.749074558218352,1.8222514411934543,1.8932619721292678,8.941,0.4755,0.5973448275862068,0.04638382590326693,HP,9.863213569039656,11.384637037037038,1.925474384438502,1.2122479003741733
s1248,1,"('s1248', 1)",1,5.077480144463196,4.7067510528020735,2.513621997892833,2.3495615973117077,8.516,0.418,0.440611111111111,0.009703902493016114,LP,5.847436549707604,4.359057471264368,2.685677733365366,2.127607325024964
s1248,1,"('s1248', 1)",2,5.0870087152903665,4.968531709472698,2.9650793342351225,3.1715005305167985,8.183,0.442,0.4403225806451613,0.021998173564179817,HP,4.3631452501838845,6.122491376165144,1.9871859236958527,3.8097990106859183
s1249,1,"('s1249', 1)",1,11.772102040816328,12.0,1.5789233769895235,0.0,12.0,0.6054999999999999,1.0121718749999997,0.1896772489439291,LP,11.5705,12.0,2.147499999999999,0.0
s1249,1,"('s1249', 1)",2,11.835292307692308,11.808821428571427,1.3176615384615362,1.4178182321936834,12.0,0.5655,0.6309843750000002,0.02938939551013133,HP,11.685117647058822,12.0,1.8088614027598864,0.0
s1251,1,"('s1251', 1)",1,6.971302123120852,6.890380508088404,3.637201245123767,3.2813963919820686,12.0,0.51,0.7020882352941177,0.05629582998538284,LP,7.063025337096136,6.81855184659091,4.052102743423157,3.0637930397271753
s1251,1,"('s1251', 1)",2,9.828629836087071,10.404720546932744,2.6234660373722014,2.476911377281836,7.5,0.615,0.9478301886792453,0.1126766631907549,HP,8.216017639449571,12.0,2.4241573890331756,0.0
s1252,1,"('s1252', 1)",1,5.960914652219938,5.9050615280595,1.4899961360725318,1.472971833142508,3.341,0.382,0.44839436619718315,0.033753241103813954,LP,6.14296964050004,5.844409090909091,1.783763495888798,1.071275308774585
s1252,1,"('s1252', 1)",2,9.466696457326892,9.678327580314422,1.302630509242985,1.120928853239141,10.247,0.43,0.4345833333333334,0.01565981768879499,HP,9.00946,9.934393162393162,1.2326949535063412,1.0844543072756143
s1253,1,"('s1253', 1)",1,9.440483843537415,9.401040133779263,1.715644098642944,1.7904813725131399,12.0,0.412,0.4418999999999999,0.013086589958224176,LP,9.98553846153846,8.763931318681319,1.028260414141253,2.091908698002229
s1253,1,"('s1253', 1)",2,9.41142676406281,9.7629894283601,2.258201586649512,2.323020525143708,9.0,0.433,0.4728301886792453,0.0314072882346361,HP,8.749183699633699,10.210867105263159,2.4050031383296204,1.7560119449366056
s1254,1,"('s1254', 1)",1,1.7934528065717301,1.7201070449172582,0.56746923630435,0.30827231987091563,5.378,0.4055,0.39947142857142853,0.008527188723246712,LP,1.8083511921569517,1.7799723781720187,0.7583233852418502,0.2775420336061924
s1254,1,"('s1254', 1)",2,1.704526897353882,1.7052798793859654,0.8524007004529003,0.8759983230682615,5.052,0.228,0.24540000000000003,0.029696808657572016,HP,1.8215820386510042,1.5849230158730159,0.8448721760910288,0.8302950816696872
s1255,1,"('s1255', 1)",1,6.0448497947383455,5.519844842420427,2.619653573009373,2.4373379534068587,12.0,0.3865,0.42081944444444447,0.014813127707032338,LP,7.607063095238095,4.49822964808471,2.5267322859433516,1.5083242266623864
s1255,1,"('s1255', 1)",2,10.120113907240375,10.763860608156978,2.9900465230520137,2.7435573058118132,4.263,0.522,0.5972881355932202,0.04020576957863389,HP,10.009862490450725,10.252948040674605,2.705221124511713,3.2457102057158043
s1256,1,"('s1256', 1)",1,5.664034384840305,5.02974797538063,2.670066711801782,2.134029298065795,7.854,0.4785,0.4955735294117646,0.012128427460783357,LP,7.8163409090909095,3.6943589743589746,2.168811257381478,1.0241237354509793
s1256,1,"('s1256', 1)",2,11.673515782828284,11.797912280701752,1.5705120058788107,1.5122860153771613,8.297,0.49,0.62459375,0.051021291888310207,HP,11.715153846153846,11.66120588235294,0.9867360216042385,1.9462240331021048
s1257,1,"('s1257', 1)",1,11.549288065843623,11.764466666666667,1.4494194549971515,0.8812850364981555,12.0,0.397,0.4424029850746269,0.016448330836378488,LP,11.209065359477124,12.0,1.8111118806120599,0.0
s1257,1,"('s1257', 1)",2,9.923388850123413,10.022807056336521,2.966798185060232,2.9103103433551523,3.298,0.519,0.5951428571428571,0.034846075787861835,HP,9.88795724926028,9.919318636096415,3.259528339519656,2.631112870859663
s1258,1,"('s1258', 1)",1,11.882105263157895,12.0,0.4192672674455356,0.0,12.0,0.489,0.5223015873015876,0.013958034409463953,LP,11.796363636363637,12.0,0.5349472824880244,0.0
