id,selfreport_date,selfreport_duration,selfreport_finished,DD-1,DD-2,DD-3,DD-4,DD-5,DD-6,DD-7,DD-check-1,DD-8,DD-9,DD-10,DD-11,DD-12,DD-13,DD-14,DD-15,DD-check-2,DD-16,DD-17,DD-18,DD-19,DD-20,DD-21,DD-check-3,DD-22,DD-23,DD-24,DD-25,DD-26,DD-27,BIS-1,BIS-2,BIS-3,BIS-4,BIS-5,BIS-6,BIS-7,BIS-8,BIS-9,BIS-10,BIS-11,BIS-12,BIS-13,BIS-14,BIS-15,BIS-16,BIS-17,BIS-18,BIS-19,BIS-20,BIS-21,BIS-22,BIS-23,BIS-24,BIS-25,BIS-26,BIS-27,BIS-28,BIS-29,BIS-30,UP-1,UP-2,UP-3,UP-4,UP-5,UP-6,UP-7,UP-8,UP-9,UP-10,UP-11,UP-12,UP-13,UP-14,UP-15,UP-16,UP-17,UP-18,UP-19,UP-20,UP-21,UP-22,UP-23,UP-24,UP-25,UP-26,UP-27,UP-28,UP-29,UP-30,UP-31,UP-32,UP-33,UP-34,UP-35,UP-36,UP-37,UP-38,UP-39,UP-40,UP-41,UP-42,UP-43,UP-44,UP-45,UP-46,UP-47,UP-48,UP-49,UP-50,UP-51,UP-52,UP-53,UP-54,UP-55,UP-56,UP-57,UP-58,UP-59,PA-1,PA-2,PA-3,PA-4,PA-5,PA-6,PA-7,PA-8,PA-9,PA-10,PA-11,PA-12,PA-13,PA-14,PA-15,PA-16,PA-17,PA-18,PA-19,PA-20
s1244,2/9/22 16:48,505,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,4,1,1,4,4,4,3,2,4,3,1,2,1,1,1,1,4,1,2,1,2,1,2,3,2,2,3,1,4,2,1,4,1,3,2,4,4,1,3,3,1,4,1,4,4,1,4,1,3,3,1,4,4,1,1,4,4,4,1,1,3,4,4,1,1,4,4,4,1,1,3,4,4,4,1,4,2,4,4,2,4,1,4,2,3,4,5,2.0,3,1,3,1.0,1,1,4.0,2.0,1,5,1,3,3,5.0,5.0,1,5,1
s1245,2/9/22 21:46,455,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,1,1,1,1,2,4,4,4,4,2,3,3,2,3,2,1,1,1,3,1,1,2,3,1,2,1,2,4,4,1,4,2,3,3,1,4,2,2,4,2,3,4,3,4,1,3,2,3,3,1,3,3,1,4,4,3,2,3,4,2,2,1,2,4,3,3,2,3,4,2,3,1,3,4,3,2,1,3,2,1,3,2,2,1,2,3,4,4,4,1.0,1,1,4,1.0,1,1,2.0,3.0,3,2,1,2,2,4.0,4.0,1,2,1
s1246,2/9/22 16:27,978,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,3,3,1,1,2,4,4,2,2,3,1,1,2,1,2,2,2,4,1,2,2,1,1,2,3,2,3,2,2,3,4,2,4,2,2,3,3,4,1,3,2,3,4,2,4,2,2,4,2,4,3,1,4,4,2,2,4,4,3,2,2,4,4,1,2,2,4,4,3,2,2,3,4,2,3,2,3,4,3,3,2,4,2,2,4,3,4,3,1.0,1,1,3,1.0,1,1,2.0,1.0,1,4,1,1,1,3.0,4.0,1,2,1
s1247,2/9/22 13:10,220,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,1,2,2,2,1,4,3,3,4,2,4,4,2,4,1,1,1,1,4,1,1,1,2,1,1,2,2,4,4,1,3,4,1,4,1,4,3,4,3,1,3,4,1,3,1,3,4,2,4,2,4,4,2,4,4,1,1,4,4,4,2,1,3,4,4,1,1,4,3,4,1,1,4,3,3,3,1,4,3,4,4,2,4,1,1,3,4,4,2,1.0,1,1,1,1.0,1,1,3.0,1.0,1,1,1,1,1,4.0,5.0,1,1,1
s1249,2/9/22 17:29,382,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,4,1,4,2,1,1,4,4,4,2,1,4,4,1,4,1,1,1,1,4,1,2,1,1,2,1,3,1,3,2,1,4,4,1,4,1,4,3,4,4,1,4,2,1,4,1,4,3,2,4,3,4,4,1,4,3,1,1,4,4,3,1,1,4,4,3,1,1,4,4,4,1,1,4,4,3,4,1,4,3,2,4,1,4,1,4,4,4,4,4,1.0,2,1,4,1.0,1,1,2.0,4.0,1,5,1,2,1,5.0,5.0,1,4,1
s1251,2/9/22 18:25,791,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,3,3,3,2,2,3,2,4,4,3,3,2,2,1,2,2,2,3,1,2,3,2,1,2,2,4,2,3,1,3,3,2,3,2,3,2,2,3,2,3,2,2,4,2,3,2,2,3,1,3,3,3,3,2,2,1,3,3,3,2,2,3,3,2,2,2,3,3,3,2,1,3,3,2,2,3,3,2,2,3,3,3,2,2,2,2,3,2,1.0,2,1,3,1.0,1,1,2.0,3.0,1,3,1,1,1,3.0,3.0,1,3,1
s1252,2/9/22 16:54,668,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,4,1,3,3,2,1,4,4,4,4,1,4,4,1,2,1,1,2,1,4,1,1,2,1,1,2,2,1,4,4,2,4,4,1,4,1,2,4,4,4,1,4,2,1,4,1,4,2,1,4,2,4,4,1,4,4,1,1,4,4,4,1,1,4,4,3,1,1,4,4,4,1,1,4,4,4,4,2,4,3,4,4,2,4,1,4,2,4,4,4,1.0,4,1,4,1.0,1,1,4.0,4.0,1,4,1,3,1,4.0,4.0,1,4,1
s1253,2/9/22 14:58,430,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,3,2,3,2,2,3,1,2,1,2,2,2,2,1,2,3,2,2,2,3,2,2,2,2,3,3,2,3,2,3,3,3,4,2,3,3,2,4,2,4,3,2,4,2,3,4,3,4,4,2,2,3,4,3,3,3,4,3,2,2,2,3,4,4,2,2,3,4,4,3,2,3,4,4,3,2,3,2,3,3,3,3,2,2.0,2,2,2,1.0,1,1,2.0,1.0,2,3,2,2,3,3.0,3.0,2,2,2
s1254,2/10/22 05:01,517,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,2,1,3,3,1,1,2,4,3,3,2,3,3,1,3,1,1,1,1,3,1,1,2,1,1,1,2,1,2,2,1,4,3,2,4,2,3,3,4,4,1,3,3,3,4,2,4,2,2,4,3,4,4,2,4,4,2,1,4,4,4,2,2,4,4,4,2,2,4,4,4,2,2,4,4,4,4,2,4,4,1,4,1,4,2,1,4,4,4,4,1.0,3,1,4,1.0,1,1,3.0,3.0,1,2,1,3,1,4.0,4.0,1,3,1
s1255,2/9/22 16:26,454,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,2,3,3,1,2,3,3,3,3,1,3,3,2,2,1,2,2,2,3,1,2,2,2,1,2,2,1,2,3,2,4,2,1,4,2,2,1,3,3,3,4,2,2,3,2,2,2,1,4,3,3,2,1,3,4,1,2,3,4,2,1,1,3,3,3,1,2,2,4,2,1,2,3,4,2,3,2,3,3,1,3,2,3,2,1,2,3,3,3,1.0,3,1,2,1.0,1,1,2.0,2.0,1,4,1,1,1,2.0,5.0,1,3,1
s1256,2/9/22 13:01,915,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,4,1,3,3,1,1,4,4,4,4,2,3,3,1,3,1,1,1,1,3,1,2,2,2,1,2,2,2,4,4,1,4,3,1,4,1,2,2,4,3,1,3,4,1,4,2,4,1,1,4,2,4,3,2,4,2,1,1,4,4,2,1,1,4,4,2,1,1,3,4,2,1,1,4,3,1,3,2,3,3,1,3,2,3,1,1,2,2,3,4,1.0,3,1,3,1.0,1,1,3.0,3.0,1,1,1,2,2,4.0,4.0,1,3,1
s1257,2/9/22 17:01,356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,3,1,1,1,4,3,3,2,2,4,2,1,4,2,2,2,2,3,3,2,1,2,2,4,2,2,3,3,2,3,2,1,3,2,3,2,3,4,1,3,3,1,3,2,3,2,1,4,1,3,2,1,4,3,1,2,3,4,2,2,1,3,2,4,1,2,3,4,3,2,1,4,4,3,3,1,4,3,1,4,2,2,1,3,2,3,3,3,3.0,4,3,4,2.0,2,2,3.0,3.0,3,4,2,2,3,4.0,4.0,2,4,2
s1258,2/9/22 12:33,499,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,4,2,4,2,1,1,3,4,4,4,1,4,4,2,1,1,1,4,1,4,1,1,4,1,1,1,4,1,1,3,2,4,3,1,4,1,4,3,4,4,2,4,4,1,4,1,4,4,1,4,2,4,4,1,4,4,1,1,4,4,3,1,2,4,4,4,1,2,4,4,3,1,1,4,4,4,4,1,4,3,4,4,1,4,1,4,4,3,4,4,2.0,4,2,5,1.0,2,1,4.0,3.0,1,4,1,4,1,4.0,4.0,2,3,2
s1259,2/9/22 15:07,637,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,3,1,2,2,1,3,4,4,3,3,1,4,3,1,2,2,1,1,1,4,1,2,2,2,2,1,2,1,2,3,2,4,2,1,4,1,3,1,3,4,1,3,1,2,3,1,3,1,1,4,2,4,2,1,3,1,1,1,4,4,2,1,1,4,4,2,2,2,4,3,2,1,1,4,3,2,2,1,3,3,1,3,1,4,1,2,2,3,3,3,1.0,2,1,3,1.0,2,1,3.0,,3,4,1,2,3,4.0,4.0,1,3,1
s1260,2/9/22 13:29,645,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,3,3,1,1,4,4,4,4,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,2,1,1,4,4,4,4,1,1,4,1,4,2,4,4,1,4,2,1,4,1,4,4,1,4,2,4,3,1,4,4,1,1,4,4,2,1,1,4,4,4,1,2,4,4,3,1,1,4,2,4,4,1,4,4,4,4,2,4,1,4,2,4,2,5,1.0,5,1,5,1.0,1,1,5.0,5.0,1,5,1,5,1,5.0,5.0,1,5,1
s1261,2/9/22 12:34,388,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,2,3,2,1,2,2,2,1,2,1,3,2,1,2,3,1,2,2,2,2,1,3,2,3,2,3,4,3,4,1,2,1,2,3,4,3,1,3,2,4,2,3,2,3,4,3,2,1,2,4,3,2,3,4,4,2,3,3,2,4,2,3,3,2,4,2,3,2,2,4,2,3,2,2,4,2,1,3,4,2,1,3,2,4,3,2,2,2,4,2,2.0,1,2,1,2.0,1,1,1.0,1.0,3,2,1,1,2,1.0,2.0,1,1,2
s1262,2/14/22 23:20,937,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,4,1,2,2,1,1,4,4,4,4,1,4,4,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,4,2,1,4,1,3,2,4,4,1,4,2,1,4,1,4,1,1,4,1,4,3,1,4,3,1,1,4,4,3,1,1,4,4,3,1,1,4,4,4,1,1,4,4,3,4,1,4,4,2,4,1,4,1,2,4,4,4,4,2.0,3,2,3,1.0,2,1,3.0,2.0,2,5,1,3,1,5.0,5.0,2,4,1
s1263,2/9/22 15:40,525,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,2,3,1,1,2,1,1,4,3,2,2,1,3,3,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2,3,2,4,2,1,4,1,4,3,4,4,1,4,3,2,4,1,4,1,1,4,1,4,3,2,4,4,1,1,4,4,2,1,1,4,4,4,1,1,4,4,4,1,1,4,4,4,4,1,4,4,1,4,2,4,1,3,4,4,4,2,2.0,2,2,3,1.0,1,1,2.0,2.0,2,3,1,2,1,3.0,3.0,1,3,1
s1264,2/10/22 11:34,469,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,2,2,1,2,2,4,3,3,1,1,3,1,1,1,3,1,3,1,2,1,1,4,1,3,2,2,1,1,2,1,4,4,2,4,2,2,4,1,4,1,4,4,1,4,1,4,3,2,4,1,4,4,2,4,4,2,2,4,4,4,2,2,4,4,2,2,1,4,4,4,2,1,4,4,3,4,2,4,3,4,4,2,4,1,3,4,4,4,4,3.0,1,3,2,2.0,2,2,3.0,1.0,4,4,2,2,1,3.0,4.0,1,3,1
s1265,2/9/22 12:50,619,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,4,1,3,1,1,1,3,4,4,4,2,3,2,1,3,1,1,2,1,3,3,1,1,1,1,2,2,1,4,3,1,4,3,1,4,1,3,3,4,4,1,2,4,2,4,1,4,2,1,4,1,3,4,1,4,3,1,2,4,4,3,1,1,3,4,1,1,2,3,4,3,1,1,4,4,4,2,1,4,4,1,4,1,4,1,4,4,3,4,3,1.0,1,1,3,1.0,2,1,1.0,3.0,2,4,1,1,2,5.0,4.0,1,3,1
s1266,2/9/22 13:29,470,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,3,2,1,1,4,4,4,2,1,3,3,2,2,1,1,2,1,4,1,2,4,1,1,1,2,1,3,3,1,3,2,1,4,1,2,3,3,4,2,3,2,2,4,2,3,3,1,4,2,4,4,1,4,3,1,2,4,4,2,1,1,3,4,4,1,1,2,4,2,1,1,3,4,3,2,1,4,3,2,4,2,4,1,2,2,4,4,4,2.0,2,2,1,2.0,1,1,2.0,3.0,2,5,1,2,3,4.0,5.0,1,3,1
s1268,2/9/22 12:53,588,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,3,3,3,1,3,1,1,4,1,1,1,1,3,1,1,1,1,1,1,2,1,4,2,2,4,4,1,4,1,4,4,4,4,4,4,2,2,4,1,4,4,2,4,2,4,4,2,4,4,1,2,4,4,2,2,1,4,4,4,1,1,4,4,4,1,2,4,4,4,4,1,4,4,4,4,2,4,1,4,4,4,4,5,1.0,5,2,1,1.0,1,1,5.0,5.0,1,5,1,5,2,5.0,5.0,1,5,1
s1269,2/9/22 12:51,697,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,3,1,2,3,1,2,2,3,3,2,1,3,3,1,3,2,1,1,1,3,1,1,1,2,1,1,3,1,3,2,2,3,2,1,3,1,3,2,4,4,1,3,1,2,4,2,3,2,2,4,2,4,2,1,4,3,2,2,4,4,2,2,2,4,4,2,1,2,3,4,2,2,2,4,4,2,3,2,4,4,2,4,2,3,2,2,3,3,3,4,1.0,4,1,3,1.0,1,1,3.0,4.0,1,1,1,4,1,4.0,4.0,1,3,1
s1270,2/11/22 13:00,310,1,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,2,3,2,3,1,2,3,2,3,2,2,3,2,3,2,3,2,2,2,2,3,3,2,3,2,3,2,2,3,2,2,3,2,2,3,2,2,2,3,3,3,2,3,3,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,2,3,2,2,2,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,2,2,3,2,2,3,3.0,3,3,3,3.0,3,3,3.0,3.0,3,3,3,3,3,3.0,3.0,3,3,3
s1271,2/10/22 14:59,380,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,2,3,1,1,2,1,2,4,3,2,2,1,3,4,2,1,1,2,2,2,2,1,2,2,2,1,3,2,1,2,3,2,2,2,2,3,2,2,2,3,4,1,2,3,2,4,1,3,4,2,3,2,2,3,2,4,4,1,1,3,4,3,2,1,2,4,4,1,2,2,4,3,1,1,3,4,4,3,2,4,4,3,4,3,2,1,4,2,2,2,4,1.0,1,1,1,1.0,1,1,2.0,1.0,2,4,1,4,1,3.0,4.0,1,2,1
s1272,2/9/22 13:45,888,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,2,1,1,2,2,3,4,3,2,4,3,3,3,2,2,1,2,3,2,2,2,2,1,2,1,2,4,3,2,4,1,1,4,1,2,1,4,4,1,3,3,1,4,1,3,2,1,4,2,3,3,1,4,2,1,2,3,4,1,2,1,3,3,3,1,2,3,4,2,1,1,4,3,3,4,1,3,2,3,3,3,4,1,2,2,3,4,2,3.0,1,2,2,1.0,1,2,1.0,2.0,4,4,2,2,3,3.0,4.0,1,2,1
s1275,2/9/22 15:07,496,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,2,3,1,2,3,3,3,2,1,3,3,1,2,1,1,2,1,3,1,2,2,1,1,2,3,1,2,2,2,4,2,2,3,2,3,2,3,3,3,3,3,2,3,2,3,2,2,3,2,3,2,2,3,2,1,2,3,3,2,2,1,3,3,2,1,2,3,3,2,1,2,3,3,2,3,2,3,3,2,3,1,3,2,2,3,3,3,2,1.0,2,1,2,1.0,1,1,2.0,2.0,1,4,1,2,1,4.0,4.0,1,4,1
s1276,2/9/22 19:50,597,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,3,1,4,1,1,1,3,4,4,3,1,3,3,2,2,2,1,1,1,3,2,1,2,2,1,1,3,1,2,3,2,4,3,1,4,1,3,3,4,4,1,4,2,3,4,2,4,4,2,4,3,4,3,1,4,4,1,2,4,4,4,1,1,4,4,4,1,2,4,4,4,1,2,4,4,4,4,2,4,4,2,4,1,4,1,1,3,4,4,4,1.0,1,1,4,1.0,1,1,4.0,3.0,1,4,1,3,1,4.0,4.0,1,3,1
s1277,2/9/22 15:45,299,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,3,2,1,1,4,3,2,3,2,3,3,1,2,2,1,3,1,4,1,2,3,1,2,1,1,2,3,3,2,4,4,1,4,1,4,1,3,4,1,4,3,2,4,1,4,4,2,4,1,4,4,2,4,4,1,1,4,4,3,1,1,3,4,4,1,2,4,4,3,2,1,4,4,4,4,1,4,3,2,4,2,4,1,4,2,4,4,3,2.0,3,2,3,1.0,1,2,3.0,3.0,2,4,1,3,1,4.0,4.0,2,3,1
s1278,2/9/22 15:12,337,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,2,1,3,2,2,4,3,2,3,2,3,3,2,1,1,2,3,2,3,1,2,2,2,3,2,4,2,2,1,2,3,2,2,4,2,3,1,3,4,2,3,3,2,4,1,4,1,2,4,2,4,3,2,3,4,2,2,3,4,2,3,2,3,3,2,2,2,3,4,3,2,1,3,3,1,1,2,3,4,2,3,2,4,1,2,3,3,3,3,2.0,4,1,2,1.0,1,2,4.0,2.0,3,4,1,2,1,3.0,4.0,2,2,1
s1280,2/9/22 12:51,1007,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,1,1,4,4,4,4,1,4,2,1,1,1,1,2,2,4,1,1,1,1,1,1,2,1,2,4,2,4,1,1,4,1,4,1,4,4,1,4,2,2,4,1,4,3,1,4,1,4,4,1,4,4,1,1,4,4,1,1,1,4,4,1,1,2,4,4,4,1,1,4,4,4,4,1,4,4,2,4,1,4,1,4,4,4,4,1,2.0,1,2,1,1.0,1,1,1.0,1.0,4,4,1,1,1,2.0,4.0,1,2,1
s1281,2/9/22 19:50,1321,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,4,1,1,2,1,4,3,3,3,1,1,4,3,2,3,2,1,1,1,2,2,2,2,1,3,2,3,1,3,2,1,3,4,2,3,1,3,4,2,4,2,3,4,2,4,1,2,3,2,3,1,3,4,2,3,4,3,1,2,4,4,3,2,2,4,4,3,1,3,3,4,3,1,2,3,3,2,1,3,2,4,3,3,4,1,4,3,3,3,1,4.0,1,4,1,2.0,3,4,1.0,1.0,5,3,2,1,5,1.0,3.0,1,1,3
s1282,2/9/22 15:35,591,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,3,1,2,1,1,1,3,3,3,2,2,4,4,1,2,1,1,2,1,3,1,2,2,2,2,2,3,2,3,2,1,3,4,2,4,1,2,3,3,4,1,3,3,2,4,1,3,4,2,4,2,3,4,2,4,4,2,2,3,4,3,2,1,4,4,4,2,1,3,4,4,1,1,3,4,4,3,2,4,3,4,4,3,4,1,4,3,3,4,3,2.0,2,2,3,2.0,2,1,3.0,3.0,2,3,2,2,2,4.0,3.0,1,3,2
s1283,2/9/22 18:44,615,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,3,2,1,2,1,3,2,2,3,1,3,4,2,2,3,2,2,2,2,2,1,2,1,1,3,3,3,3,3,1,2,2,3,2,3,2,1,1,2,3,2,2,2,1,3,1,2,1,1,3,1,1,3,2,3,2,2,2,2,3,2,2,1,1,4,1,2,1,2,3,2,2,1,1,3,1,2,1,3,1,1,3,3,2,1,1,2,1,3,3,2.0,2,2,3,1.0,1,2,2.0,1.0,2,4,1,3,1,4.0,4.0,1,2,1
s1284,2/9/22 13:46,337,1,1,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,3,1,3,2,1,1,4,4,4,2,1,3,3,1,4,1,1,1,1,4,1,1,2,2,1,1,2,1,4,3,2,4,3,1,4,1,4,3,4,4,1,4,3,3,4,1,4,3,2,4,3,4,4,1,4,3,1,1,4,4,3,1,1,4,4,2,1,2,4,4,3,1,1,4,4,4,3,1,4,3,2,4,1,4,2,4,2,4,4,4,1.0,3,1,4,1.0,1,1,4.0,2.0,2,3,1,2,1,4.0,4.0,1,3,1
s1285,2/9/22 13:04,911,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,2,3,4,3,1,3,2,1,2,2,2,1,2,2,3,2,2,3,1,2,3,1,3,2,3,4,1,2,3,2,2,1,3,3,2,3,2,2,3,2,3,1,3,3,2,4,1,1,3,1,2,2,3,3,1,1,2,4,4,1,1,2,3,4,1,2,3,4,4,1,3,2,3,4,1,3,2,3,2,2,2,3,3,4,1.0,3,1,3,1.0,1,1,4.0,2.0,2,5,1,4,1,4.0,5.0,1,3,1
s1286,2/9/22 16:47,359,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3,3,1,1,3,1,1,3,2,2,1,1,3,1,2,2,2,1,2,3,1,2,1,2,3,3,2,3,2,3,2,3,4,1,3,3,2,4,2,3,3,2,4,3,3,3,2,4,2,2,2,3,4,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2,2,4,2,2,4,2,3,2,2,2,2,4,3,1.0,2,2,2,1.0,1,1,2.0,1.0,2,2,1,2,1,2.0,2.0,1,2,1
s1287,2/9/22 18:50,545,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,4,1,3,2,1,1,3,3,2,4,2,3,3,2,3,1,2,2,2,3,1,2,2,2,2,2,2,2,4,4,2,3,3,1,4,2,2,2,3,4,2,3,4,2,4,2,4,4,3,4,2,4,4,2,4,4,2,1,4,4,1,2,2,3,4,4,2,2,4,4,3,2,2,4,4,2,2,2,4,4,4,4,3,4,2,2,1,3,4,4,1.0,3,2,4,1.0,1,1,3.0,3.0,2,1,1,2,1,4.0,4.0,1,2,1
s1288,2/9/22 17:17,405,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,3,2,3,3,2,2,3,2,2,1,1,3,2,3,2,3,1,2,3,2,1,2,4,4,2,1,1,3,3,3,2,2,1,3,1,2,3,1,3,3,2,1,2,4,2,1,1,3,4,3,2,4,3,1,2,2,4,3,2,2,4,4,3,1,2,2,4,3,1,2,2,3,1,2,1,2,4,2,3,1,1,4,2,2,1,3,4.0,2,3,1,1.0,1,3,2.0,1.0,3,2,3,1,2,1.0,3.0,2,1,1
s1290,2/9/22 16:19,945,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,1,4,3,1,1,4,4,4,4,1,4,3,1,4,2,2,1,1,4,2,2,1,2,1,1,3,1,4,2,2,4,1,1,4,2,4,3,4,4,1,4,1,1,4,2,4,2,1,4,2,4,3,1,4,4,1,1,4,4,2,1,2,4,4,4,1,1,4,4,3,1,1,4,4,4,4,1,4,4,2,4,2,4,2,1,3,4,4,5,1.0,5,1,5,1.0,1,1,5.0,5.0,1,5,1,5,1,5.0,5.0,1,5,1
s1291,2/9/22 16:24,454,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,3,2,3,3,3,4,3,3,3,1,3,1,2,2,1,3,1,2,2,2,1,3,1,3,2,3,2,2,2,2,3,1,2,3,3,3,2,3,3,3,3,1,3,2,2,4,2,2,2,3,4,4,2,2,3,3,1,2,1,2,4,1,2,3,2,4,2,2,1,3,3,3,2,1,3,1,1,3,4,4,2,1,2,2,3,3,3.0,2,3,2,,2,1,2.0,2.0,4,4,2,2,4,3.0,3.0,1,3,3
s1293,2/9/22 13:57,433,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,2,4,1,2,2,1,1,4,2,4,1,2,4,1,1,4,1,2,1,1,4,1,2,1,1,2,2,3,2,4,2,1,4,4,1,4,1,4,3,3,4,1,3,3,1,4,1,2,3,1,4,1,3,4,1,4,4,1,1,3,4,3,1,1,2,4,4,1,1,3,4,4,1,1,4,4,4,4,1,4,2,2,4,3,4,1,3,3,4,4,5,1.0,3,2,4,1.0,1,2,4.0,2.0,2,5,1,5,3,5.0,5.0,1,4,1
s1295,2/9/22 22:45,391,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,2,3,3,4,3,1,1,2,3,2,1,3,1,2,2,1,2,1,1,2,2,1,4,2,2,4,2,1,4,3,3,4,2,3,2,1,4,2,4,2,2,4,2,4,2,3,4,1,4,4,4,4,3,3,2,4,4,2,4,2,4,4,2,3,1,4,4,3,3,1,4,4,2,1,2,4,3,1,4,2,4,2,3,3,4,4,3,2.0,2,3,2,2.0,3,2,2.0,1.0,3,2,3,2,3,2.0,2.0,4,2,3
