id,sess,key,block,auc,std_wtw,init_wtw,auc1,auc2,auc3,auc4,std_wtw1,std_wtw2,std_wtw3,std_wtw4,sell_RT_median,sell_RT_mean,sell_RT_se,condition
s0010,2,"('s0010', 2)",1,5.893110062893082,1.8628022797689059,5.588,5.206991596638655,6.3225092592592596,5.764444444444445,6.804572916666667,1.5238650136286076,6.3225092592592596,1.3872734338431318,2.4862908231305445,0.7004999999999999,0.7973125000000001,0.021033221896320203,LP
s0010,2,"('s0010', 2)",2,5.940673119404719,1.8598941667449533,,6.122155555555555,5.535675213675214,6.599873015873017,6.491846153846154,1.5099919713628438,5.535675213675214,3.267131159843612,2.435506007956642,0.6795,0.7457812500000001,0.034159601687536865,HP
s0011,2,"('s0011', 2)",1,3.4133875325520826,0.6277579356428171,5.664,3.9202933333333334,3.2988888888888894,3.324220289855072,3.169125,0.8973027549024664,3.2988888888888894,0.5019988546033789,0.44120812478353116,0.711,0.7823442622950822,0.02697703130100843,LP
s0011,2,"('s0011', 2)",2,3.742307980409104,0.7874265279722696,,3.8375500000000007,3.9791568627450986,3.456652173913044,3.733222222222222,0.5129906894866612,3.9791568627450986,0.32713082194924265,0.43447970871371044,0.718,0.6981999999999999,0.02606440100980646,HP
s0012,2,"('s0012', 2)",1,9.398563101543585,2.830475342071449,1.198,9.165433551198257,10.965333333333334,8.02348888888889,10.521733333333334,3.148970653383068,10.965333333333334,1.998245948850833,1.9721727938719995,0.7444999999999999,0.8679482758620689,0.04501155501278887,LP
s0012,2,"('s0012', 2)",2,11.078498860398861,2.328030368207822,,9.499641333333333,11.233666666666668,12.0,12.0,3.9137496473362834,11.233666666666668,0.0,0.0,0.7335,0.8522407407407407,0.035405953937171185,HP
s0014,2,"('s0014', 2)",1,5.2677168015800575,0.9651603866593732,6.311,4.966656410256411,4.728214814814814,5.269511111111111,6.388,1.1245174987624738,4.728214814814814,0.6420605067444872,0.6073932004887772,0.7384999999999999,0.699560606060606,0.014358938766222906,LP
s0014,2,"('s0014', 2)",2,6.721610169491525,1.3832497551670309,,6.266812500000001,6.451336734693878,6.763178571428571,7.74275,1.7969110109267803,6.451336734693878,1.1503309788792908,0.5427747576112948,0.728,0.7533142857142856,0.015182630861724259,HP
s0017,2,"('s0017', 2)",1,3.6331885389703773,1.8600169546539156,5.63,4.245768518518519,4.052652631578948,3.373603174603175,2.9899714285714287,1.6992898985691895,4.052652631578948,1.2773926729640743,0.8046709260211119,0.765,0.671035087719298,0.02040719619290454,LP
s0017,2,"('s0017', 2)",2,4.827978796942456,2.731957842725171,,5.072699999999999,4.659727272727274,3.991200668896321,5.397655671296295,3.555748192715564,4.659727272727274,1.1421829389754117,2.323921882667029,0.504,0.5444444444444445,0.022543743993239874,HP
s0018,2,"('s0018', 2)",1,3.2607629870129866,1.0914141705682203,5.28,3.8877520833333343,3.9477142857142864,2.8718888888888894,2.8313184523809523,1.642317528866041,3.9477142857142864,0.5327959677117279,0.5964482797140047,0.881,1.0178135593220334,0.067546889560723,LP
s0018,2,"('s0018', 2)",2,5.562872489036876,1.8562259768579095,,3.8970869565217394,6.178133116883117,7.039872727272727,6.265174603174603,1.1298227222635022,6.178133116883117,1.741509097689991,1.3486700508358846,0.895,0.9501999999999999,0.039773480835574075,HP
s0020,2,"('s0020', 2)",1,9.727486785560346,2.5183309656752475,2.078,9.331496503496503,11.159,8.91025,9.3132,3.747511772863431,11.159,1.2579538942266522,1.7806242051595278,0.672,0.7328030303030301,0.010730743739440763,LP
s0020,2,"('s0020', 2)",2,11.004873522499887,1.994442294980159,,9.468246153846152,12.0,11.318,12.0,2.70127725362406,12.0,1.9289872990769021,0.0,0.7845,0.7562999999999999,0.012970035980417835,HP
s0021,2,"('s0021', 2)",1,9.660852852852853,2.9103172955127588,6.836,9.172125,10.631714285714285,9.88995238095238,8.827103124999999,2.3695562315283847,10.631714285714285,2.936183049895618,3.972290928103106,0.827,1.0635740740740742,0.10382430686198506,LP
s0021,2,"('s0021', 2)",2,10.722179298642533,2.9766645861054744,,9.827537037037038,10.548910714285713,12.0,10.233714285714285,3.5281202382139596,10.548910714285713,0.0,3.4215028894132837,0.885,1.214730769230769,0.18262247271616094,HP
s0022,2,"('s0022', 2)",1,4.412380206000895,1.217954523783861,7.378,4.952928571428572,3.657679365079365,4.549509700176367,4.632857142857143,1.2745139459689674,3.657679365079365,1.1439845243960176,1.1289697488761827,0.6775,0.7172,0.009677000223898585,LP
s0022,2,"('s0022', 2)",2,10.970324833702882,1.8177227273400227,,9.34183111111111,11.336,11.4765,12.0,2.386422448009873,11.336,1.17058158622114,0.0,0.6984999999999999,0.7514655172413793,0.011765929963989405,HP
s0025,2,"('s0025', 2)",1,5.320177656131776,2.6268268143784184,5.772,5.817299145299145,5.588333333333334,5.6945593297101444,4.263108080808081,1.8437126853356642,5.588333333333334,3.4441286206175286,2.321253194149411,0.853,0.9120847457627121,0.059913109966355585,LP
s0025,2,"('s0025', 2)",2,5.996705964443196,3.439622170993421,,5.432877222222223,6.407362671384345,5.190369565217392,7.941661666666666,3.237555407150596,6.407362671384345,3.128442915256626,3.281247511317998,0.837,0.8303589743589743,0.026157880211246848,HP
s0026,2,"('s0026', 2)",1,6.122337722185648,1.5749550513975499,6.518,5.8591,5.962490740740741,6.789625,5.859111111111111,1.2088972102705837,5.962490740740741,1.02692769189218,1.268353214425386,0.807,0.8083181818181817,0.017994249146252913,LP
s0026,2,"('s0026', 2)",2,6.207799576171236,1.7107793346393452,,6.082548787878787,6.412137037037037,6.390073660714286,6.108864448051948,1.6173094403364998,6.412137037037037,1.5274893109349494,1.7514392561053802,0.7925,0.7250294117647058,0.024681692825178476,HP
s0027,2,"('s0027', 2)",1,3.8733702473660094,0.9588440458484778,4.926,3.4677299465240643,4.543041666666666,3.7060625000000007,4.0056666666666665,0.8609742735984584,4.543041666666666,0.8761960018133785,0.8530232695610938,0.902,1.1029538461538457,0.07198481901353557,LP
s0027,2,"('s0027', 2)",2,3.2813237226931387,1.2623906741568038,,3.516020370370371,3.1064760000000002,3.7458613591269843,2.678633116883117,0.7204653110316019,3.1064760000000002,1.5599310915205828,1.3787889584777488,0.853,0.8481,0.05451586466341701,HP
s0028,2,"('s0028', 2)",1,10.500915573390955,3.5029129409726822,12.0,10.150362637362639,8.639671875000001,12.0,12.0,3.703188354563302,8.639671875000001,0.0,0.0,0.815,0.9659322033898302,0.05396569108313457,LP
s0028,2,"('s0028', 2)",2,12.0,0.0,,12.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,0.821,0.8566774193548384,0.02159342856585524,HP
s0029,2,"('s0029', 2)",1,3.5812683982683993,0.951608491014116,7.373,3.7318125,3.6230588235294117,3.7124705882352935,3.2384999999999997,1.044298042870784,3.6230588235294117,1.1461251403621868,0.6278192415018832,0.793,0.8221333333333334,0.018568558650858456,LP
s0029,2,"('s0029', 2)",2,7.184832805987759,2.1188279345576335,,6.478776315789474,7.831548872180451,8.220985185185187,6.24402,2.626306289502647,7.831548872180451,1.7690354977707807,1.3662994057916684,0.71,0.8071428571428573,0.022779569530721994,HP
s0030,2,"('s0030', 2)",1,5.556311072639299,2.4341799414935457,10.307,8.156723076923077,4.616416541353384,4.258920634920635,5.207692307692308,2.1756402948429634,4.616416541353384,1.351337371685503,1.6848206849662906,0.707,0.7934761904761907,0.026448215752184548,LP
s0030,2,"('s0030', 2)",2,6.7899088009103234,2.011967953700911,,6.203243137254901,6.490127142857142,7.445914351851853,7.479666666666665,2.080736171501346,6.490127142857142,1.4760203170893995,0.7633698681213161,0.7255,0.8471750000000002,0.0441411498420125,HP
s0031,2,"('s0031', 2)",1,4.19084935064935,0.8628747441303518,7.479,4.297910714285715,4.310257142857143,4.279044444444445,3.824909090909091,1.2246771918227752,4.310257142857143,0.7478480967432284,0.6276150317664273,0.698,0.826360655737705,0.029208680578148422,LP
s0031,2,"('s0031', 2)",2,3.7414122242613193,0.8795743363146843,,3.3128897435897433,3.85995,4.073798076923077,3.7818619565217393,0.5834835094432763,3.85995,0.986593277782457,1.1439332316847404,0.862,0.8786999999999997,0.03436496035207956,HP
s0032,2,"('s0032', 2)",1,7.062016707457862,2.415847327223568,8.683,6.924799999999999,7.200145833333333,6.796965848965847,7.370266666666667,2.461124826171968,7.200145833333333,2.5735385540281697,2.3358675038528096,0.92,1.1668695652173913,0.1224081601208579,LP
s0032,2,"('s0032', 2)",2,8.63617646030826,1.7411640635197811,,7.890576666666668,9.670104166666668,9.557412500000002,8.008888888888889,1.1612828197538945,9.670104166666668,2.237635388047782,1.5335827655413428,0.744,0.8215,0.03604461914295943,HP
s0034,2,"('s0034', 2)",1,2.8096719185028576,0.5576122134666506,0.509,2.6513994318181817,2.66324,2.92912814645309,3.0370302372685183,0.5677043595799145,2.66324,0.4814699004538263,0.672854299728592,0.804,0.8165254237288135,0.013799865437232512,LP
s0034,2,"('s0034', 2)",2,3.9265121712599083,1.3159191206664438,,3.9793303167420815,3.790749183006536,3.8634498456790123,4.072823529411765,2.005637333270976,3.790749183006536,0.8899387726633121,0.8288805516225674,0.829,0.8394799999999999,0.04536127405618144,HP
s0036,2,"('s0036', 2)",1,3.477467914438503,0.9752991651017826,4.043,3.563352941176471,3.266505347593583,3.1690760869565215,4.0006875,0.6787595508270532,3.266505347593583,0.7664386477289061,1.2215455230337304,0.7075,0.7557333333333334,0.01666366417399558,LP
s0036,2,"('s0036', 2)",2,4.1242886042528895,1.583934561272714,,3.914544444444445,4.2871159420289855,4.272689549961862,4.045210526315789,1.9064570173848152,4.2871159420289855,1.243165055487189,0.692550783161508,0.708,0.7495714285714287,0.026057286569202295,HP
s0038,2,"('s0038', 2)",1,5.455254823598302,1.9157347553870525,4.24,5.145246031746031,5.4953159722222225,6.5052361111111106,4.817025641025641,2.4735401328207165,5.4953159722222225,1.517600248318373,0.6943153235910231,0.758,0.8737187500000002,0.050641328716714534,LP
s0038,2,"('s0038', 2)",2,3.7374500269911444,1.0224273004042261,,3.580877777777778,4.005237967914439,3.1198141534391532,4.645426470588235,0.7072043681956874,4.005237967914439,1.0375999773423747,1.0513659366884205,0.757,0.8882800000000001,0.06303384538484068,HP
s0039,2,"('s0039', 2)",1,4.669203116883117,1.1301196210863302,4.928,4.421469387755103,4.617725,5.194352272727273,4.329265625000001,0.5895149026881865,4.617725,1.3466531833989295,1.188286144282327,0.7095,0.7317666666666666,0.018473966166633677,LP
s0039,2,"('s0039', 2)",2,5.047373893807242,1.439761079779665,,4.9488902116402125,5.001101010101009,5.789975438596492,4.648998124999999,1.0676641107063738,5.001101010101009,2.5069933854089954,1.220422423792879,0.71,0.7801379310344829,0.045230700067848385,HP
s0040,2,"('s0040', 2)",1,3.198249643783333,1.6003056057335245,5.745,5.969916666666667,2.7633371813371816,2.2669373040752356,2.5574653784219006,1.2860353292408244,2.7633371813371816,0.4905128851835403,0.5560998886535085,0.772,0.7626545454545454,0.015487456255861875,LP
s0040,2,"('s0040', 2)",2,6.883089356615978,3.9298350173873104,,3.907844827586207,7.339892307692308,8.939628571428571,9.494,4.14994389732217,7.339892307692308,2.08883488146881,1.2086769626331098,0.76,0.761046511627907,0.020617376339544673,HP
s0041,2,"('s0041', 2)",1,3.022614725014784,0.46884572075671016,2.321,2.8292782608695655,2.9918,3.2502736572890027,3.0576315789473685,0.3458045828606241,2.9918,0.5729173731141656,0.479737670698248,0.696,0.7862950819672134,0.020426523486323515,LP
s0041,2,"('s0041', 2)",2,3.3883361389162583,1.2040087790338485,,3.5496324786324784,3.4748668965517244,3.5609142300194936,2.923874223602484,0.6936557016628725,3.4748668965517244,1.936589468837201,0.47843791631763455,0.6995,0.9031500000000001,0.11805192236893053,HP
s0043,2,"('s0043', 2)",1,6.9233554445356065,2.746751654374715,7.594,7.6681212121212114,7.929714285714286,6.429639455782312,5.41628120300752,1.6477721738222104,7.929714285714286,2.989938852116482,2.7796514603859275,0.888,1.1932372881355935,0.09766110030936456,LP
s0043,2,"('s0043', 2)",2,10.553997407742246,2.2673057528391904,,9.365346153846154,11.363636363636363,10.83311111111111,11.407,2.3584484297016397,11.363636363636363,2.4991791738908757,0.0,0.885,1.0532545454545459,0.09950750532159283,HP
s0044,2,"('s0044', 2)",1,10.587209166666666,3.2611914683187524,12.0,8.856331196581195,11.041916666666665,12.0,12.0,4.172477742451001,11.041916666666665,0.0,0.0,0.8055000000000001,0.792983870967742,0.01671261171047048,LP
s0044,2,"('s0044', 2)",2,11.826021739130434,1.167081653734618,,12.0,12.0,12.0,11.1997,0.0,12.0,0.0,2.4009,0.807,0.8108412698412697,0.024245066162668073,HP
s0045,2,"('s0045', 2)",1,4.644020534391536,2.095365739714891,12.0,6.138049879807693,3.786970647773279,4.815420454545455,3.7397500000000004,3.371919516251019,3.786970647773279,0.9477278176775193,0.8811660952964544,0.869,0.9176935483870968,0.04127911004961063,LP
s0045,2,"('s0045', 2)",2,5.0071993172151155,1.239238344438256,,4.965494318181818,6.204433333333333,4.670421568627451,4.236714285714285,1.0891433195049502,6.204433333333333,0.9069867247752574,1.0788235277753415,0.877,1.022551724137931,0.14088159309429643,HP
s0046,2,"('s0046', 2)",1,2.7140920138888887,0.48570747891617944,3.989,2.9996666666666667,2.6653734015345267,2.5111065088757396,2.7080364372469634,0.5088385779524764,2.6653734015345267,0.3861132301873142,0.5701973330982241,0.698,0.6844137931034485,0.020566082615594585,LP
s0046,2,"('s0046', 2)",2,3.2031226200296983,0.8586508127249213,,3.3123367304202147,3.0049071875,3.227213362068966,3.295798816568047,0.7545765363699131,3.0049071875,0.7512847672217144,0.9580348079548245,0.505,0.7678947368421053,0.07905497560253326,HP
s0047,2,"('s0047', 2)",1,3.7358553339664446,0.8717165289437205,4.437,4.340562500000001,3.626502083333334,3.882235294117647,3.181,0.9715200055036181,3.626502083333334,0.7140641369621511,0.46143214560756385,0.813,0.8343050847457628,0.04920556026809287,LP
s0047,2,"('s0047', 2)",2,5.480026121146061,1.1836851100182617,,4.981796626984127,6.193120535714287,5.58678431372549,5.4070535714285715,0.9385230731515498,6.193120535714287,1.9577873296119876,0.9487428838363436,0.8374999999999999,0.8168928571428573,0.021905137506946868,HP
s0048,2,"('s0048', 2)",1,3.9352321139430297,1.5305519771209488,2.953,4.653184210526315,3.4055966386554624,3.46448,4.404742857142858,1.7096613127787463,3.4055966386554624,1.208133963432864,2.0724629613961145,0.733,0.8154310344827587,0.059488730894928975,LP
s0048,2,"('s0048', 2)",2,6.02726675602777,2.22507349622602,,6.357717105263158,6.217679012345679,5.480987969924812,6.360285714285714,2.750768605855643,6.217679012345679,1.6682523843532762,2.444807164327751,0.736,0.7755714285714285,0.0689129860777036,HP
s0049,2,"('s0049', 2)",1,5.407907954545456,1.9697940748234202,12.0,6.854051948051948,4.678209523809524,4.81345,4.872642857142857,2.8681372926986834,4.678209523809524,1.2073147535612516,0.44464918335526427,0.7615000000000001,0.721348484848485,0.010373013045582325,LP
s0049,2,"('s0049', 2)",2,9.075306651146423,3.3939538226912442,,5.489611111111112,10.372075000000002,10.118616666666666,12.0,1.2387548228598726,10.372075000000002,3.146074096349643,0.0,0.7925,0.7741851851851853,0.010435084920944393,HP
s0050,2,"('s0050', 2)",1,4.765499380837702,1.3907074804788495,4.99,4.038304761904762,5.589375,5.004535714285715,4.316909090909091,1.4618617673011705,5.589375,1.116139327648878,1.192523333451571,1.0619999999999998,1.0728035714285713,0.015812122780102824,LP
s0050,2,"('s0050', 2)",2,4.317305962996001,1.5891940630653438,,4.615346842415896,4.860111111111111,4.448511278195489,3.3851508333333338,2.409660136249715,4.860111111111111,0.6444062443579666,0.7671665973454781,1.032,1.0154347826086956,0.0465112066942457,HP
s0051,2,"('s0051', 2)",1,4.655778171509568,2.5059812018227947,4.918,4.098234817813766,3.879722222222223,4.167825910931174,8.7976,1.409962730119552,3.879722222222223,2.273783117636612,3.6247851025957387,0.834,0.8280983606557376,0.017921365234154746,LP
s0051,2,"('s0051', 2)",2,9.120097442999096,4.190505201680154,,8.906089285714286,11.344,7.332840909090908,9.792,3.3988050639252285,11.344,5.061779814479735,3.855719474581452,0.7775000000000001,0.8156153846153846,0.02445354177839092,HP
s0052,2,"('s0052', 2)",1,5.101071969508727,1.912089460465767,12.0,5.857359375000001,4.829615384615385,4.281971428571428,5.366300000000002,2.6706272288669415,4.829615384615385,0.5345271601125233,2.212698626112468,0.502,0.5656818181818183,0.01879874025109038,LP
s0052,2,"('s0052', 2)",2,8.973341280928288,3.0122132034110196,,5.812042016806722,9.215960372960373,12.0,12.0,1.19751932245219,9.215960372960373,0.0,0.0,0.502,0.51768,0.01086530036400283,HP
s0054,2,"('s0054', 2)",1,8.889318311470928,2.8717139929042177,12.0,10.412020833333333,9.985964285714285,8.920050000000002,5.956654545454545,1.917788227898475,9.985964285714285,2.4025082929097246,1.8695513338103524,0.727,0.7766718749999999,0.018925494527465614,LP
s0054,2,"('s0054', 2)",2,8.871718482499471,2.289227123334054,,7.833634615384615,9.522777777777776,9.525544444444444,9.408384615384616,2.0552025076043754,9.522777777777776,2.616606093401277,2.4995791401177976,0.737,0.8180000000000002,0.035623928365800986,HP
s0057,2,"('s0057', 2)",1,6.528777689320559,2.892368314693561,5.029,6.423820512820512,7.6814868421052624,6.596748251748253,5.4397,2.7940903466459797,7.6814868421052624,3.2102698500358793,2.0015181263231168,0.948,1.278983050847458,0.12517490318339528,LP
s0057,2,"('s0057', 2)",2,7.03337629021202,3.314309715445763,,5.055418475723623,7.6429467703349285,7.96857142857143,8.094755555555556,2.3006585805593813,7.6429467703349285,2.355841523502589,3.404023039193188,0.773,1.281365853658537,0.18422734369656918,HP
s0058,2,"('s0058', 2)",1,9.469311827956988,1.4257353581101495,12.0,9.348125,9.98,9.6468,9.235249999999997,2.2578554226023866,9.98,1.2679301873526,0.6838186437206868,0.693,0.7125,0.010029470463478006,LP
s0058,2,"('s0058', 2)",2,10.758697670794549,2.4191999094725003,,8.694222624434389,11.82,11.760666666666665,12.0,3.5312581211034653,11.82,0.1692519489465992,0.0,0.8005,0.7726851851851853,0.012187037573769426,HP
s0059,2,"('s0059', 2)",1,10.937949248120301,1.5784448302081109,10.163,11.2736,12.0,10.86725,9.0692,0.8897538086459645,12.0,1.1184311277409975,2.17716029726798,0.714,0.8453454545454546,0.0537237883391393,LP
s0059,2,"('s0059', 2)",2,10.661010000000001,1.731518526460447,,9.613249999999999,12.0,10.324785714285715,12.0,2.0123872483943046,12.0,1.598687326642501,0.0,0.886,0.8509636363636361,0.02672097592660723,HP
s0060,2,"('s0060', 2)",1,4.604895454545455,0.7267486657443253,4.799,4.110838235294118,5.194383116883118,4.461922077922078,4.740961538461538,0.40863501657757684,5.194383116883118,0.5769044748907127,0.660741150339132,0.693,0.7388360655737706,0.022957214335466346,LP
s0060,2,"('s0060', 2)",2,5.024865342349957,0.694014531145625,,4.6171216931216925,5.5227916666666665,4.942485576923076,5.1424111111111115,0.5246598202547305,5.5227916666666665,0.5079082762661652,0.46619278068780945,0.692,0.7132592592592593,0.022963715196316514,HP
s0062,2,"('s0062', 2)",1,7.002464747765492,2.896263722140733,5.764,8.10785648148148,7.445181818181817,6.64388695652174,6.499916666666667,4.629706235456485,7.445181818181817,2.372628468195292,1.9855620723250023,0.709,0.7117636363636364,0.004579867090811329,LP
s0062,2,"('s0062', 2)",2,8.516475852272729,2.360420529989129,,6.9755714285714285,9.138833333333334,9.255749999999999,9.026333333333334,1.7146065698411408,9.138833333333334,2.2470000695371595,2.7475839487730953,0.707,0.6965217391304348,0.009974624663330645,HP
s0063,2,"('s0063', 2)",1,4.875594530143826,1.9981295604716487,6.776,5.046127272727274,5.232285714285715,4.198690476190476,5.31084670231729,2.2550902732937343,5.232285714285715,1.5790151163077395,2.532376356031106,0.729,0.8208615384615384,0.036231215917044396,LP
s0063,2,"('s0063', 2)",2,4.559827892167159,1.8212472055935107,,3.545452380952381,5.048709989258861,5.012900584795322,5.0117844444444435,1.4584825317265457,5.048709989258861,1.2858176894363735,2.373224392829508,0.716,0.7847407407407407,0.05110734265744067,HP
s0064,2,"('s0064', 2)",1,5.821227738920832,2.1054251745956685,9.719,7.315125,5.630895833333334,5.223313725490196,4.60318,1.8933810558649657,5.630895833333334,1.7891915634151434,1.764821449212356,0.685,0.8824354838709673,0.0746903480098419,LP
s0064,2,"('s0064', 2)",2,6.346691970032261,2.7159777456636798,,6.0792203125,6.4693700000000005,7.258091666666666,5.8735859375,1.803091120321198,6.4693700000000005,4.146479862477395,2.082528370632618,0.724,0.9483714285714285,0.09725017673318423,HP
s0066,2,"('s0066', 2)",1,6.134125967731401,2.4620822366563457,6.892,7.600611249999999,5.318223214285714,6.122917027417028,5.446000000000001,2.7160115703220855,5.318223214285714,2.507552550736046,1.5045178060001247,0.8825000000000001,1.1581785714285715,0.1047908756493203,LP
