id,sess,key,block,auc,std_wtw,init_wtw,sell_RT_median,sell_RT_mean,sell_RT_se,condition,auc1,auc2,std_wtw1,std_wtw2
s0051,1,"('s0051', 1)",1,4.6354581846203775,2.0612306552243687,9.919,0.8685,0.8963518518518517,0.02692592793070713,LP,6.43028888888889,3.1749014778325124,1.7229329208870972,0.8032166098339146
s0051,1,"('s0051', 1)",2,6.366030310544517,2.186729417318764,,0.744,0.7891515151515154,0.0256107444599826,HP,6.170033380538015,6.628444732600733,2.504619354029942,1.8209368686690144
s0052,1,"('s0052', 1)",1,8.277725490196078,2.025495692934287,12.0,0.686,0.7418688524590163,0.015783224392279856,LP,9.615261437908497,6.997999999999999,1.8659699777311562,1.260924963947452
s0052,1,"('s0052', 1)",2,9.204156418781986,2.1111636833843606,,0.6964999999999999,0.724395833333333,0.01161389626455591,HP,9.90917391304348,8.532718864097363,1.726500598777869,2.2128719666625316
s0054,1,"('s0054', 1)",1,9.975363636363635,1.6445127641356143,12.0,0.74,0.8230714285714281,0.05700898300782085,LP,10.449777777777777,9.634261538461539,1.710864317970941,1.5245909576040027
s0054,1,"('s0054', 1)",2,11.830599999999999,0.9122469183285848,,0.742,0.8887166666666668,0.05842201398096947,HP,11.701058823529412,12.0,1.195764705882353,0.0
s0056,1,"('s0056', 1)",1,6.245916396396398,1.844153759062539,4.104,0.715,0.7538571428571429,0.019737836521467517,LP,5.940783625730995,6.564903381642512,1.6935644273990216,1.8807297407694312
s0056,1,"('s0056', 1)",2,6.904659597346597,3.119458441068501,,0.746,0.8020444444444444,0.023407120485817678,HP,6.2963120277182,7.572573966566249,3.3180521041864606,2.5932051911644436
s0057,1,"('s0057', 1)",1,4.009759031895463,2.0546626748317376,4.117,0.742,0.8124754098360655,0.035339947777639644,LP,4.1185875598086135,3.8277241558915063,1.793400375283037,2.0644269573278664
s0057,1,"('s0057', 1)",2,4.49594879406308,1.6108186756057812,,0.753,0.7573,0.02333472138728513,HP,4.373124234997029,4.627519518466574,1.5351428761721901,1.67295512281855
